ID,lat,lon
14499,37.552903,-121.982444
14500,38.55123,-121.331897
14501,37.551013,-121.984213
14502,32.928969,-117.197395
14503,38.40172,-122.821771
14504,37.550821,-121.984339
14505,37.553186,-121.982488
14506,37.550897,-121.984043
14507,37.550656,-121.984258
14508,37.551868,-121.983568
14509,37.545095,-122.290985
14510,37.925971,-122.053929
14511,33.109323,-116.674964
14512,37.444574,-122.132946
14513,37.367649,-121.915048
14514,33.977202,-117.373712
14515,38.839555,-121.3175
14516,33.977501,-117.375172
14517,37.696642,-121.893531
14518,34.142358,-118.358434
14519,34.243069,-119.181688
14520,34.064371,-117.25408
14521,37.39537,-122.099084
14522,34.1426,-118.359305
14523,37.443343,-122.163232
14524,34.139,-118.360628
14525,34.141579,-118.353237
14526,32.928804,-117.197655
14527,38.338817,-122.676394
14528,33.979134,-117.372884
14529,33.94004,-118.129056
14530,33.940803,-118.129217
14531,33.928035,-118.154235
14532,33.67084,-117.839704
14533,37.701791,-121.926071
14534,37.86158,-122.267518
14535,37.696289,-121.893968
14536,37.326219,-121.947232
14537,33.756426,-117.98557
14538,34.156674,-118.827684
14539,37.696385,-121.893901
14540,33.66123,-117.771265
14541,37.696673,-121.893474
14542,33.98811,-118.385685
14543,33.987846,-118.38532
14544,33.987902,-118.385402
14545,34.178506,-118.874318
14546,37.330755,-121.894407
14547,37.892042,-122.120578
14548,37.934811,-122.346079
14549,37.788366,-121.309828
14550,37.806188,-122.272338
14551,34.030531,-118.383828
14552,37.710053,-121.803627
14553,33.91474,-117.262395
14554,34.133208,-117.92672
14555,33.775477,-117.892926
14556,37.948882,-122.509812
14557,37.948533,-122.511292
14558,37.471519,-121.131036
14559,38.343545,-122.670878
14560,34.136466,-117.90669
14561,33.654108,-117.99782
14562,33.971033,-117.322525
14563,33.976059,-117.324543
14564,37.349901,-121.994888
14565,37.420301,-122.141243
14566,37.420514,-122.141108
14567,37.063686,-122.002019
14568,33.83039,-118.082449
14569,37.426334,-122.175577
14570,37.426472,-122.176082
14571,37.396121,-122.077882
14572,34.049281,-118.243911
14573,37.36691,-121.873819
14574,37.41078,-121.89044
14575,37.410806,-121.890043
14576,37.806046,-122.422422
14577,34.07304,-118.401338
14578,34.157251,-118.64124
14579,34.189265,-118.601848
14580,34.189223,-118.601894
14581,33.674629,-117.841476
14582,33.191604,-117.254759
14583,36.329713,-119.64716
14584,33.65738,-118.002931
14585,34.14519,-118.133161
14586,33.732799,-117.994281
14587,33.678488,-117.999289
14588,34.057039,-118.406483
14589,33.702148,-117.963647
14590,33.726695,-117.953282
14591,34.09205,-118.351238
14592,34.081725,-118.384257
14593,37.383906,-121.982321
14594,37.383905,-121.98265
14595,40.430832,-120.657722
14596,37.383865,-121.982966
14597,37.419447,-122.139793
14598,37.420186,-122.141406
14599,34.055486,-118.253889
14600,37.484251,-122.227712
14601,32.777482,-117.148175
14602,32.77728,-117.150796
14603,32.776229,-117.151084
14604,37.382923,-121.980994
14605,37.420399,-122.141202
14606,37.451739,-122.12213
14607,37.670074,-121.843588
14608,33.670053,-117.766947
14609,32.882529,-117.210542
14610,34.031509,-118.400093
14611,33.664748,-117.761567
14612,34.092052,-118.35118
14613,37.663367,-122.39652
14614,33.670909,-117.768448
14615,37.382516,-121.981695
14616,37.381912,-121.96948
14617,37.389553,-122.092531
14618,37.76829,-122.393962
14619,38.322584,-122.679308
14620,33.557464,-117.211732
14621,33.719568,-117.797662
14622,37.381045,-121.969497
14623,37.383938,-121.973421
14624,34.051401,-118.25694
14625,33.77694,-117.8603
14626,37.381829,-121.969481
14627,37.381672,-121.969481
14628,33.976703,-118.029643
14629,34.1347,-118.051589
